Id,x1,x2,x3,x4,x5,y
2917,1,0,1,0,1.961973038566504e-06,1
2918,0,0,0,0,0.0,1
2919,159,0,155,0,0.00021632109917339118,1
2920,61,0,56,0,0.022316684378320937,1
2921,72,0,74,0,0.005730226947146196,1
2922,6,0,5,0,0.0030816640986132513,1
2923,0,0,0,0,0.0,1
2924,0,0,0,0,0.0,1
2925,28,0,26,0,0.0030617823947512303,1
2926,92,0,88,0,0.0006664058991409159,1
2927,70,0,70,0,0.0018850649000915602,1
2928,80,0,36,0,0.0029176535200631584,1
2929,146,0,127,0,0.0014311059704564836,1
2930,27,0,23,0,0.0048736462093862815,1
2931,1,0,2,0,7.357837384435966e-06,1
2932,40,0,50,0,0.002290562036055143,1
2933,0,0,0,0,0.0,1
2934,57,0,57,0,0.008547008547008548,1
2935,30,0,30,0,0.00039844870636986666,1
2936,0,0,0,0,0.0,1
2937,0,0,0,0,0.0,1
2938,0,0,0,0,0.0,1
2939,0,0,0,0,0.0,1
2940,50,0,47,0,0.009112024298731463,1
2941,17,0,17,0,0.0004408352668213457,1
2942,0,0,0,0,0.0,1
2943,0,0,0,0,0.0,1
2944,28,0,27,0,0.005861419300816412,1
2945,21,0,20,0,0.0027551823668328524,1
2946,14,0,14,0,0.0024330900243309003,1
2947,1,0,1,0,1.0125864495681318e-05,1
2948,6,0,5,0,0.0016853932584269663,1
2949,0,0,0,0,0.0,1
2950,0,0,0,0,0.0,1
2951,36,0,37,0,0.012905476107429368,1
2952,0,0,0,0,0.0,1
2953,5,0,4,0,0.0027056277056277055,1
2954,65,0,64,0,0.0006737426924831046,1
2955,160,0,164,0,0.021208226221079693,1
2956,48,0,45,0,0.016097240473061762,1
2957,8,0,6,0,0.00285204991087344,1
2958,27,0,29,0,0.00048581910776808,1
2959,64,0,57,0,0.016815286624203823,1
2960,2,0,2,0,7.84375245117264e-05,1
2961,0,0,0,0,0.0,1
2962,79,0,79,0,0.0007963818700226133,1
2963,75,0,77,0,0.02653342522398346,1
2964,3,0,3,0,0.0025974025974025974,1
2965,72,0,75,0,0.010034327964087668,1
2966,23,100,23,24,0.012066905615292712,1
2967,2,0,2,0,0.0011092623405435386,1
2968,51,0,52,0,0.008592200925313946,1
2969,22,0,22,0,0.0012761020881670534,1
2970,31,0,31,0,0.0017763007105202843,1
2971,0,0,0,0,0.0,1
2972,38,0,39,0,0.0008850159983661243,1
2973,0,0,0,0,0.0,1
2974,75,0,81,0,0.017770597738287562,1
2975,1,0,0,0,1.3112037112309842e-06,1
2976,1,0,1,0,1.2923904052936311e-05,1
2977,4,0,3,0,4.0573300739448406e-05,1
2978,0,0,0,0,0.0,1
2979,4,6,0,1,0.012072434607645875,1
2980,21,0,20,0,0.002421307506053269,1
2981,25,0,25,0,0.00027939516534605883,1
2982,9,0,10,0,0.00043510420745768613,1
2983,0,0,0,0,0.0,1
2984,1,0,1,0,5.251273433807698e-05,1
2985,0,0,0,0,0.0,1
2986,7,0,7,0,0.00021421139604626966,1
2987,19,6,116,3,0.04408749145591251,1
2988,0,0,0,0,0.0,1
2989,16,0,17,0,0.00028595939376608524,1
2990,7,0,8,0,0.00018563207722294413,1
2991,95,0,85,0,0.020745131244707875,1
2992,0,0,0,0,0.0,1
2993,0,0,0,0,0.0,1
2994,41,0,41,0,0.0005298663702861279,1
2995,15,0,15,0,0.00023872045834328001,1
2996,0,0,0,0,0.0,1
2997,7,0,7,0,0.00027663610496364213,1
2998,10,0,10,0,0.013143483023001095,1
2999,7,0,7,0,0.0025463805020007274,1
3000,6,0,6,0,0.0006124948958758677,1
3001,44,0,39,0,0.01636904761904762,1
3002,4,8,2,1,0.00034351276149908967,1
3003,0,0,0,0,0.0,1
3004,2,0,2,0,0.00038160656363289447,1
3005,1,0,1,0,8.380192576825415e-06,1
3006,65,0,69,0,0.018072289156626505,1
3007,23,74,44,42,0.16139767054908485,1
3008,17,0,12,0,0.01239067055393586,1
3009,41,0,41,0,0.00659408066247508,1
3010,43,0,48,0,0.0017796892959104223,1
3011,38,0,34,0,0.0013841076054938424,1
3012,275,0,264,0,0.004537504537504538,1
3013,4,0,4,0,4.470522492316289e-05,1
3014,12,0,12,0,0.0005391804457225018,1
3015,34,0,32,0,0.01646843549862763,1
3016,4,0,3,0,6.513172892174422e-05,1
3017,42,62,8,2,0.02235597592433362,1
3018,88,0,89,0,0.0008026460859977949,1
3019,0,0,0,0,0.0,1
3020,100,0,99,0,0.001091691372427301,1
3021,11,0,14,0,0.011556240369799691,1
3022,4,0,5,0,0.00019191647794879668,1
3023,7,0,7,0,8.217988001737517e-05,1
3024,18,33,12,9,0.029766693483507644,1
3025,0,0,0,0,0.0,1
3026,75,0,75,0,0.004773713577185369,1
3027,5,0,5,0,0.0004390972161236498,1
3028,0,0,0,0,0.0,1
3029,21,0,22,0,0.00029845076918902786,1
3030,9,0,4,0,0.004518072289156626,1
3031,1,0,3,0,0.0018159806295399517,1
3032,0,0,0,0,0.0,1
3033,0,0,0,0,0.0,1
3034,6,0,4,0,0.005046257359125316,1
3035,58,0,68,0,0.011382658185470372,1
3036,103,0,102,0,0.0042224928948436866,1
3037,7,0,6,0,0.00875,1
3038,0,0,0,0,0.0,1
3039,0,0,0,0,0.0,1
3040,60,0,60,0,0.002921176132554353,1
3041,17,0,18,0,0.003091944670463792,1
3042,0,0,0,0,0.0,1
3043,2,0,1,0,0.0037735849056603774,1
3044,1,0,1,0,9.445100354191264e-06,1
3045,0,0,0,0,0.0,1
3046,622,0,627,0,0.010812475406750954,1
3047,4,0,3,0,0.002277904328018223,1
3048,0,0,0,0,0.0,1
3049,3,0,3,0,0.0009466708740927738,1
3050,5,0,5,0,0.0004014129736673089,1
3051,9,0,9,0,0.002665876777251185,1
3052,14,0,14,0,0.009868421052631578,1
3053,5,0,3,0,0.0024248302618816685,1
3054,76,0,67,0,0.0025720680094865884,1
3055,0,0,0,0,0.0,1
3056,198,0,200,0,0.0051529212705411845,1
3057,0,0,0,0,0.0,1
3058,0,0,0,0,0.0,1
3059,88,254,70,72,0.03217255090974816,1
3060,14,0,14,0,0.00027590012415505585,1
3061,1,0,0,0,0.0010741138560687433,1
3062,0,0,0,0,0.0,1
3063,5,0,5,0,0.0012422360248447205,1
3064,130,306,133,182,0.051869918699186994,1
3065,31,0,31,0,0.0008011370978162554,1
3066,0,0,0,0,0.0,1
3067,4,0,3,0,0.0015479876160990713,1
3068,80,0,78,0,0.004224087861027509,1
3069,6,0,7,0,1.8833607765903638e-05,1
3070,6,0,14,0,0.02443280977312391,1
3071,17,0,17,0,0.00043877761717943424,1
3072,20,0,20,0,0.0003906021131574322,1
3073,60,0,56,0,0.006572959854383658,1
3074,1,0,1,0,0.0001422677479015507,1
3075,4,0,4,0,6.971313046812367e-05,1
3076,3,0,3,0,0.002386634844868735,1
3077,0,0,0,0,0.0,1
3078,53,0,51,0,0.00045375935343572885,1
3079,62,188,68,75,0.0017813736760356976,1
3080,4,0,2,0,0.0039447731755424065,1
3081,3,0,3,0,7.4909172628188325e-06,1
3082,47,0,46,0,0.0008802981775954748,1
3083,12,0,12,0,0.00038248231019315357,1
3084,0,0,0,0,0.0,1
3085,0,0,0,0,0.0,1
3086,0,0,0,0,0.0,1
3087,0,0,0,0,0.0,1
3088,3,0,2,0,7.490898558251724e-06,1
3089,113,0,111,0,0.008903685351502013,1
3090,0,0,0,0,0.0,1
3091,21,0,23,0,0.00034546983898101416,1
3092,1,0,0,0,6.611133148221606e-05,1
3093,12,0,14,0,0.010380622837370242,1
3094,2,0,2,0,2.6224039839561323e-06,1
3095,1,0,1,0,1.389892700283538e-05,1
3096,9,0,9,0,7.939308398023995e-05,1
3097,5,0,4,0,0.04591836734693878,1
3098,85,0,86,0,0.0012915821881805212,1
3099,26,215,26,24,0.00236376413467067,1
3100,11,0,13,0,0.004485852311939268,1
3101,41,0,40,0,0.0003723211042499092,1
3102,11,0,11,0,0.0001413009968143048,1
3103,41,0,36,0,0.01602814698983581,1
3104,8,0,8,0,0.00028196813760045117,1
3105,10,0,10,0,0.00029321213898255387,1
3106,98,0,100,0,0.00604066985645933,1
3107,1,0,1,0,0.0004585052728106373,1
3108,9,0,9,0,0.00010566232668443359,1
3109,56,69,198,126,0.027578390630902908,1
3110,0,0,0,0,0.0,1
3111,8,0,8,0,7.057287531537254e-05,1
3112,1,0,1,0,6.23208276205908e-05,1
3113,20,0,20,0,0.0013922728854855553,1
3114,36,0,35,0,0.0009528599031259098,1
3115,50,0,47,0,0.004766444232602479,1
3116,1,0,1,0,2.690493678685102e-06,1
3117,58,0,56,0,0.012291666666666666,1
3118,10,0,11,0,0.006458557588805167,1
3119,6,0,5,0,0.0005343307507347048,1
3120,34,0,32,0,0.000636584909193035,1
3121,0,0,0,0,0.0,1
3122,25,0,25,0,0.0014784151389710231,1
3123,1,0,1,0,4.8383975227404685e-05,1
3124,19,0,16,0,0.0003918414485759657,1
3125,216,0,216,0,0.006136178118051059,1
3126,1,0,1,0,1.6168671581942826e-05,1
3127,16,41,17,22,0.002522483000658039,1
3128,0,0,0,0,0.0,1
3129,1,0,0,0,4.091485618428051e-05,1
3130,7,0,5,0,0.0002863219895287958,1
3131,14,0,16,0,0.006512006512006512,1
3132,17,0,15,0,0.008486562942008486,1
3133,0,0,0,0,0.0,1
3134,149,0,132,0,0.03196635120925342,1
3135,0,0,0,0,0.0,1
3136,43,65,7,1,0.01873788498815421,1
3137,13,0,15,0,0.015748031496062992,1
3138,4,0,13,0,0.04075235109717868,1
3139,12,0,12,0,0.0006852444038373687,1
3140,0,0,0,0,0.0,1
3141,0,0,0,0,0.0,1
3142,0,0,0,0,0.0,1
3143,53,0,52,0,0.017555059048834983,1
3144,73,0,75,0,0.002712575500018084,1
3145,7,24,5,4,0.0006393453104021483,1
3146,0,0,0,0,0.0,1
3147,6,5,2,0,0.03474903474903475,1
3148,55,0,57,0,0.0035527299925205685,1
3149,12,0,12,0,0.0001743679163034002,1
3150,6,0,5,0,0.0046875,1
3151,36,0,32,0,0.009572901325478646,1
3152,75,0,75,0,0.0009633663875044957,1
3153,2,5,0,0,0.010438413361169102,1
3154,1,0,1,0,8.378086277532487e-06,1
3155,0,0,1,0,1.1781754774556123e-05,1
3156,6,0,5,0,0.00016169020157378463,1
3157,20,0,18,0,0.00021410983834707205,1
3158,3,0,3,0,6.504593869420278e-05,1
3159,0,0,0,0,0.0,1
3160,3,123,2,3,0.04219691895512391,1
3161,0,0,0,0,0.0,1
3162,0,0,0,0,0.0,1
3163,11,0,11,0,0.00846262341325811,1
3164,18,0,18,0,0.00019270091747047928,1
3165,26,0,25,0,0.01372456223379082,1
3166,10,0,11,0,0.018838304552590265,1
3167,1,0,1,0,2.085027418110548e-05,1
3168,0,0,0,0,0.0,1
3169,1,0,1,0,2.49697865582645e-06,1
3170,0,0,0,0,0.0,1
3171,16,0,12,0,0.011250827266710787,1
3172,7,0,7,0,7.257044516784507e-05,1
3173,0,0,0,0,0.0,1
3174,6,0,6,0,6.983484060197633e-05,1
3175,0,0,0,0,0.0,1
3176,19,0,50,0,0.02044989775051125,1
3177,31,0,31,0,0.0003039901154181825,1
3178,48,0,50,0,0.004765081482893357,1
3179,2,0,2,0,6.987143655673561e-05,1
3180,0,0,0,0,0.0,1
3181,3,0,3,0,7.74773378786705e-05,1
3182,3,0,2,0,0.004966887417218543,1
3183,6,17,4,1,0.006928406466512702,1
3184,11,12,8,6,0.06976744186046512,1
3185,85,0,84,0,0.000727664965928158,1
3186,4,0,4,0,0.00022857142857142857,1
3187,0,0,0,0,0.0,1
3188,6,0,6,0,0.00016945801677634365,1
3189,47,0,44,0,6.293670534214622e-05,1
3190,0,0,0,0,0.0,1
3191,63,60,41,12,0.021258682382656283,1
3192,5,0,6,0,0.0036288232244686366,1
3193,0,0,0,0,0.0,1
3194,1,0,1,0,8.422896802668375e-06,1
3195,120,1476,122,122,0.025515650287524533,1
3196,18,0,18,0,0.0002615936868723568,1
3197,77,0,78,0,0.01732620320855615,1
3198,48,0,50,0,0.006201935003721161,1
3199,2,0,1,0,0.0002835270768358378,1
3200,3,0,2,0,0.012903225806451613,1
3201,2,0,2,0,0.0035778175313059034,1
3202,0,0,0,0,0.0,1
3203,85,0,81,0,0.015474239941744038,1
3204,19,0,16,0,0.00017911517105498835,1
3205,0,0,0,0,0.0,1
3206,4,0,4,0,0.002719238613188307,1
3207,0,0,0,0,0.0,1
3208,50,0,49,0,0.0031102264244837023,1
3209,138,0,139,0,0.01726064820563765,1
3210,0,0,0,0,0.0,1
3211,13,0,20,0,0.019011406844106463,1
3212,0,0,0,0,0.0,1
3213,145,0,144,0,0.009957896143821426,1
3214,15,0,14,0,0.0004250134587595274,1
3215,0,0,0,0,0.0,1
3216,0,0,0,0,0.0,1
3217,3,0,2,0,0.0003866976024748647,1
3218,0,0,0,0,0.0,1
3219,23,0,24,0,0.00022666528148994645,1
3220,15,0,15,0,0.0001862240741171815,1
3221,4,0,3,0,3.9334460921213075e-05,1
3222,11,0,11,0,7.968993371246423e-05,1
3223,15,32,14,13,0.01251788268955651,1
3224,41,0,40,0,0.022116903633491312,1
3225,0,0,0,0,0.0,1
3226,21,0,23,0,0.0023983315954118874,1
3227,25,0,25,0,0.0002396173789692619,1
3228,1,0,0,0,6.367277288558639e-06,1
3229,44,0,43,0,0.0008242015547438419,1
3230,3,0,5,0,0.004945598417408506,1
3231,1,0,1,0,0.0007604562737642585,1
3232,28,0,26,0,0.000393364350338429,1
3233,9,0,8,0,0.00021092102179517226,1
3234,7,0,7,0,0.0016009605763458075,1
3235,43,0,43,0,0.0010519520883639755,1
3236,63,0,63,0,0.002457745680039324,1
3237,1,0,1,0,0.00048828125,1
3238,0,0,0,0,0.0,1
3239,3,0,3,0,0.007575757575757576,1
3240,0,0,0,0,0.0,1
3241,0,0,0,0,0.0,1
3242,0,0,0,0,0.0,1
3243,74,0,73,0,0.0007374993854171788,1
3244,0,0,0,0,0.0,1
3245,0,0,0,0,0.0,1
3246,18,0,18,0,0.009542943244600702,1
3247,3,0,3,0,0.00014890554424976425,1
3248,31,0,29,0,0.00330701941540431,1
3249,11,0,10,0,0.00017830223850355794,1
3250,0,0,0,0,0.0,1
3251,0,0,0,0,0.0,1
3252,14,0,15,0,0.00013622864615971448,1
3253,12,0,12,0,0.01284796573875803,1
3254,2,0,2,0,2.3564064801178204e-05,1
3255,0,0,0,0,0.0,1
3256,1,0,0,0,0.0010940919037199124,1
3257,48,0,48,0,0.0005826727685453817,1
3258,126,0,124,0,0.0010784993451968261,1
3259,3,0,3,0,7.942811755361398e-05,1
3260,0,0,0,0,0.0,1
3261,2,0,2,0,6.23558022073954e-05,1
3262,0,0,0,0,0.0,1
3263,55,0,55,0,0.0007304213867382037,1
3264,0,0,0,0,0.0,1
3265,39,0,40,0,0.0005313072815662939,1
3266,118,0,118,0,0.00455345526899824,1
3267,74,0,75,0,0.0022170982617949627,1
3268,0,0,0,0,0.0,1
3269,47,0,48,0,0.0004109342761992004,1
3270,35,0,36,0,0.0005728561653644798,1
3271,10,0,11,0,0.04700854700854701,1
3272,117,0,117,0,0.0008762655156931187,1
3273,5,0,5,0,0.00038060439978686154,1
3274,9,0,9,0,0.00295955277869122,1
3275,12,0,12,0,0.0027180067950169874,1
3276,25,0,25,0,0.00027939828784729205,1
3277,23,0,21,0,3.0157566730172383e-05,1
3278,0,0,0,0,0.0,1
3279,7,0,10,0,0.030864197530864196,1
3280,13,0,13,0,0.0205761316872428,1
3281,4,0,0,0,0.0022026431718061676,1
3282,0,0,0,0,0.0,1
3283,6,0,12,0,0.022388059701492536,1
3284,0,0,0,0,0.0,1
3285,68,0,65,0,0.0005698292188311797,1
3286,82,568,83,81,0.014163674631670174,1
3287,32,0,30,0,0.0002681459384269889,1
3288,21,0,22,0,0.0010725951928233632,1
3289,45,0,62,0,0.007414166761720087,1
3290,0,0,0,0,0.0,1
3291,36,0,39,0,0.0006280519398954293,1
3292,0,0,0,0,0.0,1
3293,4,0,3,0,9.987764987889835e-06,1
3294,26,31,20,12,0.011843938690199722,1
3295,1,0,0,0,1.880441527670697e-05,1
3296,7,0,7,0,0.0017570281124497991,1
3297,7,0,6,0,0.0036344755970924196,1
3298,25,0,24,0,0.00041125185063332784,1
3299,0,0,0,0,0.0,1
3300,42,0,40,0,0.01792573623559539,1
3301,52,0,51,0,0.00044516355480220184,1
3302,18,15,13,5,0.008357348703170028,1
3303,0,0,0,0,0.0,1
3304,77,0,81,0,0.006742312119717151,1
3305,0,0,0,0,0.0,1
3306,0,0,0,0,0.0,1
3307,3,0,2,0,0.0006207324643078833,1
3308,26,0,26,0,0.0003778630391814905,1
3309,42,0,44,0,0.013040901007705987,1
3310,15,0,15,0,0.012934518997574777,1
3311,33,0,33,0,0.0004006848067606455,1
3312,63,0,64,0,0.006243902439024391,1
3313,1,0,1,0,1.0705721137375814e-05,1
3314,67,0,67,0,0.004957821518425337,1
3315,0,0,0,0,0.0,1
3316,120,787,118,116,0.010071260093099877,1
3317,17,0,17,0,0.0008266874148998249,1
3318,0,0,0,0,0.0,1
3319,30,0,30,0,0.00031466021613223594,1
3320,5,0,4,0,0.00294811320754717,1
3321,7,0,7,0,0.07894736842105263,1
3322,15,0,15,0,0.0002513470631666588,1
3323,0,0,0,0,0.0,1
3324,0,0,0,0,0.0,1
3325,106,0,107,0,0.013298533432761621,1
3326,21,0,21,0,0.00017597667052139372,1
3327,46,0,46,0,0.0004524119210541198,1
3328,5,0,5,0,0.0015527950310559005,1
3329,15,81,14,11,0.12923076923076923,1
3330,172,0,173,0,0.007720456979650125,1
3331,34,0,37,0,0.0026689141733389522,1
3332,60,0,60,0,0.019442644199611146,1
3333,22,0,22,0,0.00022807854195608452,1
3334,125,0,129,0,0.0019362101313320826,1
3335,0,0,0,0,0.0,1
3336,30,0,28,0,0.00724812756704518,1
3337,22,0,21,0,0.00448780487804878,1
3338,26,0,23,0,0.00030626067495141056,1
3339,1,0,1,0,0.0005104645227156713,1
3340,57,0,58,0,0.0022917654496601866,1
3341,2,0,1,0,3.044047365377005e-05,1
3342,0,0,0,0,0.0,1
3343,0,0,0,0,0.0,1
3344,0,0,0,0,0.0,1
3345,41,0,41,0,0.004370070347473886,1
3346,71,0,74,0,0.0015486184693129024,1
3347,1,0,0,0,0.0022172949002217295,1
3348,125,0,126,0,0.0015130722404025475,1
3349,3,0,5,0,0.014450867052023121,1
3350,0,0,0,0,0.0,1
3351,94,0,94,0,0.0012146586034010442,1
3352,10,14,5,7,0.04450261780104712,1
3353,18,0,18,0,0.00016346843696929517,1
3354,6,0,6,0,0.011705685618729096,1
3355,10,0,8,0,0.008628127696289905,1
3356,8,0,8,0,0.00019937197826845436,1
3357,31,0,28,0,0.0012102756305145622,1
3358,59,0,59,0,0.00194639438417358,1
3359,1,0,1,0,6.104633416763323e-05,1
3360,0,0,0,0,0.0,1
3361,0,0,0,0,0.0,1
3362,32,0,31,0,0.012364760432766615,1
3363,17,0,17,0,0.00034677600310058546,1
3364,0,0,0,0,0.0,1
3365,4,0,4,0,0.00012239527554236407,1
3366,49,315,48,47,0.016430711997519894,1
3367,0,0,0,0,0.0,1
3368,1,0,2,0,0.0038910505836575876,1
3369,0,0,0,0,0.0,1
3370,12,0,12,0,0.00045133142771174966,1
3371,0,0,0,0,0.0,1
3372,0,0,0,0,0.0,1
3373,2,0,3,0,0.0015772870662460567,1
3374,3,0,4,0,0.00010590415673815198,1
3375,13,0,12,0,0.00046271578572699767,1
3376,53,0,54,0,0.005009741163373225,1
3377,0,0,0,0,0.0,1
3378,33,0,35,0,7.258929955249677e-05,1
3379,0,0,0,0,0.0,1
3380,52,0,49,0,0.002327726294523255,1
3381,423,13720,422,418,0.10185631183074587,1
3382,287,0,268,0,0.002746708197649724,1
3383,3,0,3,0,0.006382978723404255,1
3384,146,0,152,0,0.011295236679794903,1
3385,197,0,199,0,0.0030293032602501423,1
3386,0,0,0,0,0.0,1
3387,0,0,0,0,0.0,1
3388,19,0,20,0,0.00020649373635666385,1
3389,0,0,0,0,0.0,1
3390,4,0,10,0,0.06944444444444445,1
3391,16,0,22,0,0.0021330230754314523,1
3392,11,0,11,0,0.00017506445554954324,1
3393,39,0,72,0,0.2435064935064935,1
3394,4,0,4,0,0.012468827930174564,1
3395,10,0,7,0,0.007180156657963447,1
3396,0,0,1,0,1.1740258520492622e-05,1
3397,2,0,2,0,0.00020014009806864806,1
3398,0,0,0,0,0.0,1
3399,55,0,54,0,0.0015114042319318494,1
3400,0,0,0,0,0.0,1
3401,15,0,14,0,0.0001257039420756235,1
3402,11,0,12,0,0.00012440647743059156,1
3403,36,0,35,0,0.0003016793483726075,1
3404,3,0,4,0,0.005673758865248227,1
3405,7,0,9,0,0.009625668449197862,1
3406,40,0,31,0,0.018018018018018018,1
3407,34,0,33,0,0.0005557825909276665,1
3408,0,0,0,0,0.0,1
3409,6,0,4,0,0.015250544662309368,1
3410,9,0,10,0,0.08270676691729323,1
3411,24,0,21,0,0.016,1
3412,35,0,35,0,0.00031432702583768154,1
3413,20,0,21,0,0.0014692506821521025,1
3414,0,0,0,0,0.0,1
3415,0,0,0,0,0.0,1
3416,9,0,8,0,0.0001163151364764268,1
3417,4,0,3,0,0.007766990291262136,1
3418,0,0,0,0,0.0,1
3419,1,0,1,0,0.00034328870580157915,1
3420,200,0,207,0,0.0029368774361195325,1
3421,3,21,9,10,0.0003602221757419415,1
3422,1,0,3,0,6.87426960885406e-05,1
3423,1,0,1,0,6.125199068969742e-05,1
3424,4,0,4,0,7.847892154266016e-06,1
3425,38,0,38,0,0.02342786683107275,1
3426,24,0,24,0,0.00040050062578222777,1
3427,0,0,0,0,0.0,1
3428,37,0,37,0,0.0007750040789688367,1
3429,3,2,7,1,0.017897091722595078,1
3430,0,0,0,0,0.0,1
3431,0,0,0,0,0.0,1
3432,1,0,1,0,0.0012376237623762376,1
3433,1,0,1,0,0.0004970178926441351,1
3434,17,0,19,0,0.0007092728087203225,1
3435,180,4036,176,182,0.048241529976362725,1
3436,0,0,0,0,0.0,1
3437,0,0,0,0,0.0,1
3438,12,0,10,0,0.009174311926605505,1
3439,0,0,0,0,0.0,1
3440,94,0,95,0,0.016864903248712943,1
3441,1,0,1,0,4.4694734960221686e-05,1
3442,0,0,0,0,0.0,1
3443,0,0,0,0,0.0,1
3444,0,0,0,0,0.0,1
3445,7,25,7,12,0.013138686131386862,1
3446,2,0,2,0,4.9939573116529e-06,1
3447,20,0,21,0,0.0017536534446764092,1
3448,129,0,127,0,0.008336332013913877,1
3449,42,0,41,0,0.0017073864791251677,1
3450,31,6,29,4,0.02648171500630517,1
3451,2,0,3,0,0.0004888381945576015,1
3452,81,0,83,0,0.0011022137232248384,1
3453,32,0,35,0,0.0052668052668052665,1
3454,0,0,0,0,0.0,1
3455,0,0,0,0,0.0,1
3456,0,0,2,0,4.8529436743092445e-06,1
3457,9,0,10,0,0.0007914523149980214,1
3458,1,0,1,0,0.00021468441391155003,1
3459,66,0,68,0,0.002105700219467347,1
3460,1,0,1,0,2.8669724770642203e-05,1
3461,13,0,12,0,0.00021167811899566873,1
3462,45,177,45,55,0.009358009201171058,1
3463,39,0,39,0,0.00010486865201335327,1
3464,0,0,0,0,0.0,1
3465,41,0,41,0,0.0005949616902716508,1
3466,2,0,2,0,3.1415915302692346e-05,1
3467,174,0,172,0,0.009360290971330766,1
3468,101,0,98,0,0.010630612034265663,1
3469,4,0,4,0,0.0001447492219729319,1
3470,0,0,0,0,0.0,1
3471,0,0,0,0,0.0,1
3472,107,0,105,0,0.0017598684210526315,1
3473,15,0,15,0,0.0003094187053921366,1
3474,0,0,0,0,0.0,1
3475,1,0,1,0,0.003125,1
3476,48,0,48,0,0.0005364087434625185,1
3477,0,0,0,0,0.0,1
3478,0,0,0,0,0.0,1
3479,88,0,88,0,0.008864541832669322,1
3480,0,0,0,0,0.0,1
3481,1,0,1,0,0.0009140767824497258,1
3482,19,0,16,0,0.001516602809706258,1
3483,15,0,15,0,0.0011269722013523666,1
3484,41,0,41,0,0.0004978084287466156,1
3485,3,0,3,0,0.0007556675062972292,1
3486,62,0,63,0,0.0014289602612955906,1
3487,0,0,0,0,0.0,1
3488,18,0,17,0,0.0014254038644282547,1
3489,0,0,0,0,0.0,1
3490,0,0,0,0,0.0,1
3491,55,0,53,0,0.0015149011182724618,1
3492,0,0,0,0,0.0,1
3493,47,0,46,0,0.0014975783838898802,1
3494,0,0,0,0,0.0,1
3495,94,0,93,0,0.0010504201680672268,1
3496,3,0,3,0,0.0013882461823229986,1
3497,2,0,2,0,0.0012091898428053204,1
3498,10,0,5,0,0.003251151449471688,1
3499,6,0,6,0,0.0006298551333193366,1
3500,78,0,77,0,0.0020919421487603307,1
3501,2,0,2,0,3.92393067984061e-06,1
3502,28,0,28,0,0.0002745744096650192,1
3503,5,0,4,0,0.00019611688566385565,1
3504,8,0,8,0,0.001639344262295082,1
3505,101,0,100,0,0.002573875167054398,1
3506,279,0,286,0,0.0007414378902222567,1
3507,170,0,173,0,0.007046269143043337,1
3508,2,0,2,0,2.9054986562068716e-05,1
3509,0,0,0,0,0.0,1
3510,109,348,97,96,0.03002578391416452,1
3511,2,0,2,0,0.0008880994671403197,1
3512,2,0,3,0,3.93360081818897e-06,1
3513,42,79,40,41,0.04080675422138837,1
3514,3,0,4,0,0.01020408163265306,1
3515,10,0,11,0,0.0003354988257541099,1
3516,176,0,173,0,0.004831183090859182,1
3517,2,2,0,0,0.010025062656641603,1
3518,5,2,2,0,0.001734820322180917,1
3519,55,0,54,0,0.0015153184923958564,1
3520,23,0,22,0,0.0003868732233267733,1
3521,34,0,35,0,0.0038828489017084535,1
3522,22,0,22,0,0.00018835777703576228,1
3523,42,131,42,42,0.09567039106145252,1
3524,4,0,4,0,0.0005746300818847866,1
3525,83,0,80,0,0.022206638616175785,1
3526,179,3173,192,193,0.19247947851279576,1
3527,1,0,4,0,0.011267605633802818,1
3528,0,0,0,0,0.0,1
3529,34,0,34,0,0.014640097600650671,1
3530,17,0,16,0,0.00041280170948472636,1
3531,31,141,31,31,0.05128205128205128,1
3532,0,0,0,0,0.0,1
3533,94,0,106,0,0.010146862483311082,1
3534,35,0,35,0,0.0003628258954024776,1
3535,0,0,1,0,3.50594257266066e-05,1
3536,0,0,0,0,0.0,1
3537,17,0,11,0,0.001985517402476057,1
3538,0,0,0,0,0.0,1
3539,27,0,28,0,0.0004205909302570111,1
3540,34,0,34,0,0.0013434487118697644,1
3541,6,0,6,0,0.00022284122562674094,1
3542,3,0,3,0,0.0075,1
3543,3,0,1,0,0.010869565217391304,1
3544,69,0,67,0,0.0186219739292365,1
3545,40,0,40,0,0.00039331753507900765,1
3546,34,0,34,0,0.003644694366343851,1
3547,2,0,2,0,1.8890200708382528e-05,1
3548,0,0,0,0,0.0,1
3549,34,0,35,0,0.0016801075268817205,1
3550,62,0,56,0,0.00044913541432741973,1
3551,16,0,16,0,0.0029406359125160814,1
3552,24,0,23,0,0.0009382329945269742,1
3553,1,0,0,0,1.961973038566504e-06,1
3554,2,0,2,0,0.0004756242568370987,1
3555,60,0,68,0,0.03018867924528302,1
3556,2,0,2,0,3.923922981239724e-06,1
3557,0,0,0,0,0.0,1
3558,6,0,6,0,0.0005850234009360375,1
3559,42,0,37,0,0.0010848788551945034,1
3560,59,0,59,0,0.0010279461983413478,1
3561,11,0,14,0,0.009985734664764621,1
3562,0,0,0,0,0.0,1
3563,40,0,41,0,0.0007143106031569044,1
3564,2,0,2,0,7.817691435719032e-05,1
3565,0,0,0,0,0.0,1
3566,24,0,11,0,0.03225806451612903,1
3567,1,0,3,0,3.4361505950267446e-05,1
3568,31,0,31,0,0.003982016698779705,1
3569,7,0,7,0,0.0002453643660836342,1
