x1,x2,x3,x4,x5,x6,x7,y,x8,x9
0,0,0,0,0,148,1,0,0.0,0.0
0,0,0,0,0,326,1,0,0.0,0.0
1,0,1,0,1,781,5,0,0.08622789826757443,0.0012642225031605564
0,0,0,0,0,36,1,0,0.0,0.0
0,0,0,0,0,221,5,0,0.0,0.0
0,0,1,0,1,572,2,0,0.07378498417031162,0.001692047377326565
0,0,0,0,0,18,2,0,0.0,0.0
0,0,0,0,0,626,1,0,0.0,0.0
0,0,0,0,0,416,1,0,0.0,0.0
0,0,0,0,0,183,2,0,0.0,0.0
0,0,0,0,0,100,2,0,0.0,0.0
0,0,0,0,0,95,1,0,0.0,0.0
0,0,0,0,0,727,2,0,0.0,0.0
0,0,0,0,0,30,1,0,0.0,0.0
0,0,0,0,0,116,1,0,0.0,0.0
0,0,0,0,0,6,1,0,0.0,0.0
0,0,0,0,0,42,48,0,0.0,0.0
0,0,0,0,0,158,1,0,0.0,0.0
0,0,0,0,0,569,2,0,0.0,0.0
0,0,1,0,1,117,2,0,0.09359967148184395,0.005617977528089888
0,0,0,0,0,78,1,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
0,0,0,0,0,237,2,0,0.0,0.0
0,0,0,0,0,6,1,0,0.0,0.0
0,0,0,0,0,328,1,0,0.0,0.0
0,0,0,0,0,3831,1,0,0.0,0.0
1,0,0,0,1,420,1,0,0.08761407993292991,0.002347417840375587
0,0,0,0,0,12,10,0,0.0,0.0
0,0,0,0,0,8,2,0,0.0,0.0
0,0,0,0,0,817,1,0,0.0,0.0
0,0,0,0,0,4,2,0,0.0,0.0
0,0,0,0,0,1,78,0,0.0,0.0
0,0,0,0,0,84,3,0,0.0,0.0
0,0,0,0,0,51,1,0,0.0,0.0
0,0,0,0,0,80,1,0,0.0,0.0
0,0,0,0,0,169,1,0,0.0,0.0
0,0,0,0,0,79,1,0,0.0,0.0
0,0,0,0,0,19,5,0,0.0,0.0
0,0,0,0,0,67,1,0,0.0,0.0
2,0,2,0,2,531,3,0,0.16001288243788606,0.0026954177897574125
0,0,0,0,0,279,1,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
1,0,1,0,1,461,2,0,0.08761407993292991,0.0020833333333333333
0,0,0,0,0,376,1,0,0.0,0.0
1,0,1,0,1,1034,3,0,0.07727127751768834,0.0009208103130755065
0,0,0,0,0,73,2,0,0.0,0.0
0,0,1,0,1,168,2,0,0.07378498417031162,0.005235602094240838
0,0,0,0,0,131,1,0,0.0,0.0
0,0,0,0,0,134,1,0,0.0,0.0
0,0,0,0,0,56,1,0,0.0,0.0
0,0,0,0,0,1995,1,0,0.0,0.0
0,0,0,0,0,171,2,0,0.0,0.0
0,0,0,0,0,481,1,0,0.0,0.0
0,0,0,0,0,61,1,0,0.0,0.0
0,0,0,0,0,353,1,0,0.0,0.0
0,0,0,0,0,672,1,0,0.0,0.0
0,0,0,0,0,1935,1,0,0.0,0.0
0,0,0,0,0,4959,1,0,0.0,0.0
0,0,0,0,0,536,1,0,0.0,0.0
0,0,0,0,0,86,1,0,0.0,0.0
0,0,0,0,0,169,2,0,0.0,0.0
0,0,0,0,0,161,1,0,0.0,0.0
0,0,0,0,0,233,1,0,0.0,0.0
0,0,0,0,0,9940,1,0,0.0,0.0
0,0,0,0,0,200,1,0,0.0,0.0
0,0,0,0,0,33,1,0,0.0,0.0
0,0,0,0,0,399,2,0,0.0,0.0
1,0,1,0,1,3864,1,0,0.07774293064134279,0.000251004016064257
0,0,0,0,0,245,1,0,0.0,0.0
0,0,0,0,0,9,1,0,0.0,0.0
0,0,0,0,0,38,7,0,0.0,0.0
1,0,1,0,1,1175,1,0,0.07774293064134279,0.000847457627118644
0,0,0,0,0,67,1,0,0.0,0.0
0,0,0,0,0,2058,1,0,0.0,0.0
0,0,0,0,0,375,1,0,0.0,0.0
0,0,0,0,0,7,1,0,0.0,0.0
0,0,0,0,0,1,2,0,0.0,0.0
0,0,0,0,0,393,2,0,0.0,0.0
0,0,0,0,0,364,1,0,0.0,0.0
0,0,0,0,0,27,4,0,0.0,0.0
0,0,0,0,0,60,1,0,0.0,0.0
1,0,1,0,1,702,1,0,0.07378498417031162,0.001218026796589525
0,0,0,0,0,24,1,0,0.0,0.0
0,0,0,0,0,714,1,0,0.0,0.0
0,0,0,0,0,132,46,0,0.0,0.0
1,0,1,0,1,1081,2,0,0.07378498417031162,0.0009140767824497258
0,0,0,0,0,424,1,0,0.0,0.0
0,0,0,0,0,18,1,0,0.0,0.0
0,0,0,0,0,476,1,0,0.0,0.0
0,0,0,0,0,122,2,0,0.0,0.0
0,0,0,0,0,1846,3,0,0.0,0.0
0,0,0,0,0,148,2,0,0.0,0.0
0,0,0,0,0,103,2,0,0.0,0.0
0,0,0,0,0,34,1,0,0.0,0.0
0,0,0,0,0,1236,2,0,0.0,0.0
0,0,0,0,0,67,1,0,0.0,0.0
0,0,0,0,0,18,3,0,0.0,0.0
0,0,0,0,0,40,1,0,0.0,0.0
1,0,1,0,1,1116,80,0,0.09934191984478974,0.000779423226812159
0,0,0,0,0,50,1,0,0.0,0.0
0,0,0,0,0,16,7,0,0.0,0.0
0,0,0,0,0,328,1,0,0.0,0.0
0,0,0,0,0,34,1,0,0.0,0.0
0,0,0,0,0,288,1,0,0.0,0.0
1,0,1,0,1,59897,2,0,0.07378498417031162,1.6689754159921225e-05
0,0,0,0,0,81,7,0,0.0,0.0
0,0,0,0,0,171,1,0,0.0,0.0
0,0,0,0,0,138,1,0,0.0,0.0
0,0,0,0,0,1295,1,0,0.0,0.0
0,0,0,0,0,205,1,0,0.0,0.0
0,0,0,0,0,92,2,0,0.0,0.0
0,0,0,0,0,137,1,0,0.0,0.0
0,0,0,0,0,340,2,0,0.0,0.0
0,0,0,0,0,119,2,0,0.0,0.0
0,0,0,0,0,112,1,0,0.0,0.0
0,0,0,0,0,1792,1,0,0.0,0.0
0,0,0,0,0,48,1,0,0.0,0.0
0,0,0,0,0,221,1,0,0.0,0.0
0,0,0,0,0,312,1,0,0.0,0.0
0,0,0,0,0,156,3,0,0.0,0.0
0,0,0,0,0,166,2,0,0.0,0.0
0,0,1,0,1,757,1,0,0.07378498417031162,0.0012437810945273634
0,0,0,0,0,76,10,0,0.0,0.0
0,0,0,0,0,72,1,0,0.0,0.0
0,0,0,0,0,292,2,0,0.0,0.0
0,0,0,0,0,68,18,0,0.0,0.0
0,0,0,0,0,368,5,0,0.0,0.0
0,0,0,0,0,205,1,0,0.0,0.0
0,0,0,0,0,147,7,0,0.0,0.0
0,0,0,0,0,283,4,0,0.0,0.0
0,0,0,0,0,216,1,0,0.0,0.0
0,0,0,0,0,1410,5,0,0.0,0.0
0,0,0,0,0,717,2,0,0.0,0.0
0,0,0,0,0,78,1,0,0.0,0.0
1,0,1,0,1,5153,1,0,0.07378498417031162,0.00019391118867558655
0,0,0,0,0,456,10,0,0.0,0.0
0,0,0,0,0,37,2,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
0,0,0,0,0,1,2,0,0.0,0.0
0,0,0,0,0,86,2,0,0.0,0.0
0,0,0,0,0,20,3,0,0.0,0.0
0,0,0,0,0,949,3,0,0.0,0.0
0,0,0,0,0,275,1,0,0.0,0.0
0,0,0,0,0,126,1,0,0.0,0.0
0,0,1,0,1,93,3,0,0.07378498417031162,0.008849557522123894
0,0,0,0,0,158,6,0,0.0,0.0
0,0,0,0,0,865,1,0,0.0,0.0
1,0,1,0,1,247,1,0,0.07718659969289753,0.0038910505836575885
0,0,0,0,0,55,1,0,0.0,0.0
0,0,0,0,0,46,25,0,0.0,0.0
0,0,0,0,0,26,1,0,0.0,0.0
0,0,0,0,0,17,1,0,0.0,0.0
0,0,0,0,0,66,2,0,0.0,0.0
0,0,0,0,0,1491,1,0,0.0,0.0
0,0,0,0,0,130,1,0,0.0,0.0
1,0,0,0,1,1422,1,0,0.07718659969289753,0.0007032348804500702
1,0,1,0,1,248,27,0,0.07378498417031162,0.0028328611898017
0,0,0,0,0,26,2,0,0.0,0.0
0,0,0,0,0,159,1,0,0.0,0.0
0,0,0,0,0,124,2,0,0.0,0.0
0,0,0,0,0,765,1,0,0.0,0.0
0,0,0,0,0,282,7,0,0.0,0.0
0,0,0,0,0,722,1,0,0.0,0.0
0,0,0,0,0,568,1,0,0.0,0.0
0,0,0,0,0,98,1,0,0.0,0.0
0,0,0,0,0,78,3,0,0.0,0.0
1,0,1,0,1,37,1,0,0.07378498417031162,0.027027027027027032
0,0,0,0,0,114,1,0,0.0,0.0
0,0,1,0,1,512,2,0,0.09575749854628805,0.00186219739292365
0,0,0,0,0,7,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,64,2,0,0.0,0.0
0,0,0,0,0,52,1,0,0.0,0.0
0,0,0,0,0,55,1,0,0.0,0.0
0,0,0,0,0,5,1,0,0.0,0.0
0,0,0,0,0,1945,6,0,0.0,0.0
0,0,0,0,0,110,1,0,0.0,0.0
0,0,0,0,0,213,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,62,9,0,0.0,0.0
0,0,0,0,0,3306,2,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
1,0,1,0,1,311,2,0,0.10719555022939384,0.003194888178913738
0,0,0,0,0,354,1,0,0.0,0.0
0,0,0,0,0,107,2,0,0.0,0.0
0,0,0,0,0,71,1,0,0.0,0.0
1,0,1,0,1,8943,10,0,0.08603008599461362,0.00011156978690170703
2,0,1,0,2,587,6,0,0.1515279148116544,0.0031397174254317113
0,0,0,0,0,387,1,0,0.0,0.0
0,0,1,0,1,115,1,0,0.07727127751768834,0.00847457627118644
0,0,0,0,0,88,1,0,0.0,0.0
0,0,0,0,0,1,3,0,0.0,0.0
0,0,0,0,0,80,1,0,0.0,0.0
0,0,0,0,0,388,14,0,0.0,0.0
0,0,0,0,0,51,4,0,0.0,0.0
0,0,1,0,1,120,2,0,0.07378498417031162,0.00684931506849315
0,0,0,0,0,2386,1,0,0.0,0.0
0,0,0,0,0,366,1,0,0.0,0.0
0,0,0,0,0,136,1,0,0.0,0.0
0,0,0,0,0,59,1,0,0.0,0.0
0,0,0,0,0,6562,1,0,0.0,0.0
0,0,0,0,0,76,3,0,0.0,0.0
0,0,0,0,0,260,1,0,0.0,0.0
0,0,0,0,0,7472,2,0,0.0,0.0
0,0,0,0,0,83,1,0,0.0,0.0
0,0,0,0,0,295,1,0,0.0,0.0
0,0,0,0,0,213,1,0,0.0,0.0
1,0,1,0,1,268,6,0,0.07727127751768834,0.0035714285714285718
0,0,0,0,0,346,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,118,3,0,0.0,0.0
0,0,0,0,0,1433,1,0,0.0,0.0
0,0,0,0,0,2001,5,0,0.0,0.0
0,0,0,0,0,190,75,0,0.0,0.0
0,0,0,0,0,816,2,0,0.0,0.0
0,0,0,0,0,66,1,0,0.0,0.0
0,0,0,0,0,1011,1,0,0.0,0.0
0,0,0,0,0,935,1,0,0.0,0.0
0,0,0,0,0,346,1,0,0.0,0.0
1,0,1,0,1,289,1,0,0.07727127751768834,0.002309468822170901
0,0,0,0,0,4,1,0,0.0,0.0
0,0,0,0,0,127,1,0,0.0,0.0
0,0,0,0,0,382,2,0,0.0,0.0
0,0,0,0,0,249,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,240,4,0,0.0,0.0
0,0,0,0,0,1422,2,0,0.0,0.0
0,0,0,0,0,1742,1,0,0.0,0.0
0,0,0,0,0,41,2,0,0.0,0.0
0,0,0,0,0,475,1,0,0.0,0.0
0,0,0,0,0,43,1,0,0.0,0.0
0,0,0,0,0,920,1,0,0.0,0.0
0,0,0,0,0,300,3,0,0.0,0.0
0,0,0,0,0,208,1,0,0.0,0.0
0,0,1,0,1,178,1,0,0.07727127751768834,0.005376344086021507
1,0,1,0,1,1182,1,0,0.07378498417031162,0.0008305647840531563
0,0,0,0,0,497,1,0,0.0,0.0
0,0,0,0,0,26,1,0,0.0,0.0
3,0,1,0,3,173,123,0,0.297069542057542,0.010273972602739724
0,0,0,0,0,102,1,0,0.0,0.0
0,0,0,0,0,276,1,0,0.0,0.0
0,0,0,0,0,61,3,0,0.0,0.0
0,0,0,0,0,67,21,0,0.0,0.0
0,0,0,0,0,73,1,0,0.0,0.0
0,0,0,0,0,0,45,0,0.0,0.0
0,0,0,0,0,314,1,0,0.0,0.0
0,0,0,0,0,30,1,0,0.0,0.0
0,0,0,0,0,9156,1,0,0.0,0.0
0,0,0,0,0,105,1,0,0.0,0.0
0,0,0,0,0,26,2,0,0.0,0.0
0,0,0,0,0,284,2,0,0.0,0.0
0,0,0,0,0,41,2,0,0.0,0.0
0,0,0,0,0,134,1,0,0.0,0.0
0,0,0,0,0,35,5,0,0.0,0.0
0,0,0,0,0,153,2,0,0.0,0.0
0,0,0,0,0,210,1,0,0.0,0.0
0,0,0,0,0,453,1,0,0.0,0.0
0,0,0,0,0,41,1,0,0.0,0.0
0,0,0,0,0,17,3,0,0.0,0.0
0,0,0,0,0,32,2,0,0.0,0.0
0,0,0,0,0,96,10,0,0.0,0.0
0,0,0,0,0,2133,1,0,0.0,0.0
0,0,0,0,0,10,1,0,0.0,0.0
0,0,0,0,0,394,1,0,0.0,0.0
0,0,0,0,0,7,1,0,0.0,0.0
0,0,0,0,0,271,10,0,0.0,0.0
1,0,1,0,1,29041,2,0,0.11492254607104817,3.427357164890153e-05
0,0,1,0,1,329,10,0,0.10253852495883614,0.0028328611898017
0,0,0,0,0,80,1,0,0.0,0.0
0,0,0,0,0,259,1,0,0.0,0.0
0,0,0,0,0,469,1,0,0.0,0.0
0,0,0,0,0,114,16,0,0.0,0.0
0,0,0,0,0,2001,3,0,0.0,0.0
0,0,0,0,0,4,9,0,0.0,0.0
0,0,0,0,0,339,1,0,0.0,0.0
0,0,1,0,1,212,2,0,0.10910666402123756,0.0017301038062283738
0,0,0,0,0,153,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,140,2,0,0.0,0.0
0,0,0,0,0,203,1,0,0.0,0.0
0,0,0,0,0,95,7,0,0.0,0.0
1,0,1,0,1,11929,24,0,0.09077865445842427,8.357011532675916e-05
1,0,1,0,1,491,1,0,0.07727127751768834,0.0020161290322580645
0,0,0,0,0,95,19,0,0.0,0.0
0,0,0,0,0,1,3,0,0.0,0.0
0,0,0,0,0,193,2,0,0.0,0.0
0,0,0,0,0,1755,1,0,0.0,0.0
0,0,0,0,0,101,6,0,0.0,0.0
0,0,0,0,0,81,3,0,0.0,0.0
0,0,0,0,0,0,2,0,0.0,0.0
2,0,2,0,2,895,3,0,0.18615137890161632,0.002109704641350211
0,0,0,0,0,8,1,0,0.0,0.0
0,0,0,0,0,3,4,0,0.0,0.0
0,0,0,0,0,207,1,0,0.0,0.0
1,0,1,0,1,198,7,0,0.07378498417031162,0.004484304932735426
0,0,0,0,0,959,1,0,0.0,0.0
0,0,0,0,0,207,2,0,0.0,0.0
0,0,0,0,0,5,13,0,0.0,0.0
0,0,0,0,0,1105,1,0,0.0,0.0
0,0,0,0,0,378,2,0,0.0,0.0
0,0,0,0,0,44,10,0,0.0,0.0
0,0,0,0,0,9,2,0,0.0,0.0
0,0,0,0,0,4,1,0,0.0,0.0
0,0,0,0,0,17,2,0,0.0,0.0
0,0,0,0,0,1187,1,0,0.0,0.0
0,0,0,0,0,1224,5,0,0.0,0.0
0,0,0,0,0,90,1,0,0.0,0.0
0,0,0,0,0,76,1,0,0.0,0.0
0,0,0,0,0,1726,1,0,0.0,0.0
0,0,0,0,0,171,3,0,0.0,0.0
0,0,0,0,0,127,1,0,0.0,0.0
0,0,0,0,0,41,4,0,0.0,0.0
0,0,0,0,0,33,1,0,0.0,0.0
0,0,0,0,0,116,1,0,0.0,0.0
1,0,1,0,1,275,1,0,0.11146945520469005,0.003424657534246575
0,0,0,0,0,334,5,0,0.0,0.0
0,0,0,0,0,108,8,0,0.0,0.0
0,0,0,0,0,101,4,0,0.0,0.0
0,0,0,0,0,37,2,0,0.0,0.0
0,0,0,0,0,142,1,0,0.0,0.0
0,0,0,0,0,294,5,0,0.0,0.0
0,0,0,0,0,1893,1,0,0.0,0.0
2,0,5,0,5,367,30,0,0.4779131648651026,0.011574074074074072
0,0,0,0,0,54,1,0,0.0,0.0
0,0,0,0,0,353,1,0,0.0,0.0
1,0,0,0,1,262,1,0,0.07718659969289753,0.0037174721189591076
1,0,0,0,1,108,1,0,0.0878092218462258,0.009259259259259259
0,0,0,0,0,11317,2,0,0.0,0.0
0,0,0,0,0,8,3,0,0.0,0.0
0,0,0,0,0,42,2,0,0.0,0.0
0,0,0,0,0,2,2,0,0.0,0.0
0,0,0,0,0,928,9,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,0,0,0,176,1,0,0.0,0.0
0,0,0,0,0,283,1,0,0.0,0.0
0,0,0,0,0,94,1,0,0.0,0.0
0,0,0,0,0,110,1,0,0.0,0.0
1,0,1,0,1,458,3,0,0.07718659969289753,0.002136752136752137
0,0,0,0,0,29,2,0,0.0,0.0
0,0,0,0,0,277,1,0,0.0,0.0
1,0,1,0,1,55,4,0,0.07378498417031162,0.01694915254237288
0,0,0,0,0,114,1,0,0.0,0.0
0,0,0,0,0,151,4,0,0.0,0.0
0,0,0,0,0,5070,1,0,0.0,0.0
0,0,0,0,0,610,1,0,0.0,0.0
0,0,0,0,0,103,1,0,0.0,0.0
0,0,0,0,0,256,2,0,0.0,0.0
0,0,0,0,0,350,2,0,0.0,0.0
0,0,0,0,0,350,11,0,0.0,0.0
0,0,0,0,0,276,1,0,0.0,0.0
0,0,0,0,0,677,1,0,0.0,0.0
1,0,1,0,1,89,8,0,0.07378498417031162,0.010309278350515464
1,0,0,0,1,418,1,0,0.07970130290475312,0.00234192037470726
0,0,1,0,1,552,3,0,0.08621444858034723,0.001697792869269949
0,0,0,0,0,171,4,0,0.0,0.0
0,0,0,0,0,20,1,0,0.0,0.0
0,0,0,0,0,41,15,0,0.0,0.0
0,0,0,0,0,19,3,0,0.0,0.0
0,0,0,0,0,57,1,0,0.0,0.0
0,0,0,0,0,33,1,0,0.0,0.0
0,0,0,0,0,51,3,0,0.0,0.0
0,0,0,0,0,243,1,0,0.0,0.0
0,0,0,0,0,29,2,0,0.0,0.0
0,0,0,0,0,140,1,0,0.0,0.0
0,0,0,0,0,61,1,0,0.0,0.0
0,0,0,0,0,1368,1,0,0.0,0.0
0,0,0,0,0,80,1,0,0.0,0.0
1,0,0,0,1,138,13,0,0.09800897125400276,0.005882352941176471
0,0,0,0,0,0,2,0,0.0,0.0
0,0,0,0,0,182,1,0,0.0,0.0
1,0,1,0,1,597,23,0,0.08632389358388792,0.0016129032258064516
0,0,0,0,0,63,2,0,0.0,0.0
0,0,0,0,0,210,1,0,0.0,0.0
0,0,0,0,0,28,1,0,0.0,0.0
1,0,0,0,1,98,1,0,0.09025432573320999,0.00980392156862745
0,0,0,0,0,480,1,0,0.0,0.0
1,0,1,0,1,68,5,0,0.09519041570055789,0.005681818181818182
0,0,0,0,0,13,1,0,0.0,0.0
0,0,0,0,0,169,1,0,0.0,0.0
0,0,0,0,0,41,2,0,0.0,0.0
0,0,0,0,0,99,5,0,0.0,0.0
0,0,0,0,0,6408,1,0,0.0,0.0
0,0,0,0,0,7,2,0,0.0,0.0
0,0,0,0,0,121,1,0,0.0,0.0
0,0,0,0,0,2,1,0,0.0,0.0
0,0,0,0,0,1317,2,0,0.0,0.0
0,0,0,0,0,0,2,0,0.0,0.0
0,0,0,0,0,343,2,0,0.0,0.0
2,0,2,0,2,3594,18,0,0.17829971787431617,0.0005526388505111909
0,0,0,0,0,89,1,0,0.0,0.0
4,27,5,5,28,154,169,0,3.476390464650791,0.009625300790649707
0,0,0,0,0,149,1,0,0.0,0.0
0,0,0,0,0,100,3,0,0.0,0.0
0,0,0,0,0,18,1,0,0.0,0.0
0,0,0,0,0,34,4,0,0.0,0.0
0,0,1,0,1,98,30,0,0.09080172356636394,0.004651162790697674
1,0,1,0,1,238,1,0,0.07378498417031162,0.003205128205128205
0,0,0,0,0,229,1,0,0.0,0.0
0,0,0,0,0,14,1,0,0.0,0.0
0,0,0,0,0,109,1,0,0.0,0.0
1,0,1,0,1,312,1,0,0.09413291507174851,0.0031645569620253164
0,0,0,0,0,126,1,0,0.0,0.0
0,0,0,0,0,34,2,0,0.0,0.0
0,0,0,0,0,193,1,0,0.0,0.0
0,0,0,0,0,253,2,0,0.0,0.0
0,0,0,0,0,76,2,0,0.0,0.0
0,0,0,0,0,1345,1,0,0.0,0.0
0,0,0,0,0,363,1,0,0.0,0.0
0,0,0,0,0,3,1,0,0.0,0.0
0,0,0,0,0,77,2,0,0.0,0.0
0,0,0,0,0,92,2,0,0.0,0.0
0,0,0,0,0,1,3,0,0.0,0.0
0,0,0,0,0,162,1,0,0.0,0.0
0,0,0,0,0,95,1,0,0.0,0.0
0,0,0,0,0,829,2,0,0.0,0.0
0,0,0,0,0,25,1,0,0.0,0.0
0,0,0,0,0,4165,1,0,0.0,0.0
0,0,0,0,0,235,1,0,0.0,0.0
0,0,0,0,0,375,2,0,0.0,0.0
0,0,0,0,0,279,1,0,0.0,0.0
0,0,0,0,0,9,1,0,0.0,0.0
0,0,0,0,0,160,1,0,0.0,0.0
0,0,0,0,0,732,10,0,0.0,0.0
0,0,0,0,0,235,1,0,0.0,0.0
0,0,0,0,0,51,1,0,0.0,0.0
0,0,0,0,0,115,1,0,0.0,0.0
1,0,1,0,1,429,1,0,0.07970130290475312,0.002331002331002331
0,0,0,0,0,5,4,0,0.0,0.0
0,0,0,0,0,80,7,0,0.0,0.0
3,0,3,0,3,532,4,0,0.26283153247939883,0.005514705882352942
0,0,0,0,0,197,2,0,0.0,0.0
0,0,0,0,0,477,1,0,0.0,0.0
0,0,0,0,0,0,1,0,0.0,0.0
0,0,0,0,0,2,1,0,0.0,0.0
0,0,0,0,0,229,2,0,0.0,0.0
0,0,0,0,0,27,1,0,0.0,0.0
0,0,0,0,0,35,1,0,0.0,0.0
0,0,0,0,0,28613,2,0,0.0,0.0
0,0,0,0,0,240,1,0,0.0,0.0
0,0,0,0,0,3400,3,0,0.0,0.0
0,0,0,0,0,152,2,0,0.0,0.0
0,0,0,0,0,894,1,0,0.0,0.0
0,0,0,0,0,319,9,0,0.0,0.0
0,0,0,0,0,198,3,0,0.0,0.0
0,0,0,0,0,411,1,0,0.0,0.0
0,0,0,0,0,4350,1,0,0.0,0.0
0,0,0,0,0,1,3,0,0.0,0.0
0,0,0,0,0,23,219,0,0.0,0.0
0,0,0,0,0,445,1,0,0.0,0.0
0,0,0,0,0,12,1,0,0.0,0.0
1,0,1,0,1,534,5,0,0.07378498417031162,0.0018248175182481753
0,0,0,0,0,68,2,0,0.0,0.0
0,0,0,0,0,262,1,0,0.0,0.0
1,0,1,0,1,1081,76,0,0.09058150775979391,0.0008620689655172414
0,0,1,0,1,1394,1,0,0.07727127751768834,0.0006915629322268327
0,0,0,0,0,9,1,0,0.0,0.0
0,0,0,0,0,57,2,0,0.0,0.0
0,0,0,0,0,137,1,0,0.0,0.0
0,0,0,0,0,233,1,0,0.0,0.0
0,0,0,0,0,47,1,0,0.0,0.0
0,0,0,0,0,2,1,0,0.0,0.0
0,0,0,0,0,301,2,0,0.0,0.0
0,0,0,0,0,1,1,0,0.0,0.0
0,0,1,0,1,136,54,0,0.08677710908307149,0.0049751243781094535
0,0,0,0,0,267,10,0,0.0,0.0
0,0,0,0,0,258,1,0,0.0,0.0
0,0,0,0,0,453,1,0,0.0,0.0
0,0,0,0,0,86,1,0,0.0,0.0
0,0,0,0,0,116,37,0,0.0,0.0
0,0,1,0,1,200,1,0,0.0760531149314287,0.0030120481927710845
0,0,1,0,1,92,1,0,0.07378498417031162,0.010526315789473684
0,0,0,0,0,90,9,0,0.0,0.0
0,0,0,0,0,38,38,0,0.0,0.0
0,0,0,0,0,46,1,0,0.0,0.0
0,0,0,0,0,264,1,0,0.0,0.0
0,0,0,0,0,458,2,0,0.0,0.0
0,0,0,0,0,262,1,0,0.0,0.0
0,0,0,0,0,107,17,0,0.0,0.0
0,0,0,0,0,87,1,0,0.0,0.0
0,0,0,0,0,176,1,0,0.0,0.0
0,0,0,0,0,535,1,0,0.0,0.0
0,0,0,0,0,19,2,0,0.0,0.0
0,0,0,0,0,250,1,0,0.0,0.0
0,0,0,0,0,115,1,0,0.0,0.0
0,0,0,0,0,652,2,0,0.0,0.0
0,0,0,0,0,45,1,0,0.0,0.0
0,0,0,0,0,250,1,0,0.0,0.0
0,0,0,0,0,36,4,0,0.0,0.0
0,0,0,0,0,180,4,0,0.0,0.0
0,0,0,0,0,128,1,0,0.0,0.0
0,0,0,0,0,31,1,0,0.0,0.0
0,0,0,0,0,78,1,0,0.0,0.0
0,0,0,0,0,87,1,0,0.0,0.0
0,0,0,0,0,62,3,0,0.0,0.0
0,0,0,0,0,73,1,0,0.0,0.0
0,0,0,0,0,374,1,0,0.0,0.0
0,0,0,0,0,3470,1,0,0.0,0.0
0,0,0,0,0,964,1,0,0.0,0.0
0,0,0,0,0,616,9,0,0.0,0.0
0,0,0,0,0,274,2,0,0.0,0.0
0,0,0,0,0,1152,1,0,0.0,0.0
0,0,0,0,0,3780,1,0,0.0,0.0
0,0,1,0,1,2609,1,0,0.08340686705490902,0.0003800836183960471
0,0,0,0,0,229,1,0,0.0,0.0
0,0,0,0,0,508,1,0,0.0,0.0
1,0,1,0,1,2659,2,0,0.07774293064134279,0.0003732736095558044
0,0,0,0,0,96,1,0,0.0,0.0
0,0,0,0,0,519,1,0,0.0,0.0
1,0,2,0,2,163,12,0,0.17054688623030317,0.011494252873563218
0,0,0,0,0,323,1,0,0.0,0.0
0,0,0,0,0,1783,1,0,0.0,0.0
0,0,0,0,0,129,2,0,0.0,0.0
0,0,0,0,0,338,1,0,0.0,0.0
0,0,0,0,0,110,3,0,0.0,0.0
0,0,0,0,0,58,1,0,0.0,0.0
0,0,0,0,0,166,2,0,0.0,0.0
1,0,1,0,1,768,2,0,0.07378498417031162,0.0012853470437017994
0,0,0,0,0,149,4,0,0.0,0.0
0,0,0,0,0,21,2,0,0.0,0.0
0,0,0,0,0,812,6,0,0.0,0.0
0,0,0,0,0,166,1,0,0.0,0.0
2,0,1,0,2,458,39,0,0.16159420601653743,0.00398406374501992
1,0,1,0,1,809,9,0,0.11825984122447655,0.0011933174224343676
0,0,0,0,0,208,32,0,0.0,0.0
0,0,0,0,0,201,5,0,0.0,0.0
0,0,0,0,0,667,2,0,0.0,0.0
0,0,0,0,0,544,2,0,0.0,0.0
0,0,0,0,0,492,1,0,0.0,0.0
0,0,0,0,0,488,1,0,0.0,0.0
0,0,0,0,0,479,2,0,0.0,0.0
0,0,0,0,0,2,2,0,0.0,0.0
0,0,0,0,0,817,2,0,0.0,0.0
0,0,0,0,0,6,2,0,0.0,0.0
0,0,0,0,0,232,2,0,0.0,0.0
0,0,0,0,0,6565,2,0,0.0,0.0
0,0,0,0,0,0,5,0,0.0,0.0
0,0,0,0,0,498,1,0,0.0,0.0
0,0,0,0,0,6,1,0,0.0,0.0
0,0,0,0,0,696,5,0,0.0,0.0
0,0,0,0,0,2,1,0,0.0,0.0
0,0,0,0,0,333,1,0,0.0,0.0
0,0,0,0,0,296,1,0,0.0,0.0
1,0,1,0,1,180,2,0,0.07378498417031162,0.005405405405405407
0,0,0,0,0,372,1,0,0.0,0.0
0,0,0,0,0,111,1,0,0.0,0.0
0,0,0,0,0,170,1,0,0.0,0.0
0,0,0,0,0,83,1,0,0.0,0.0
0,0,0,0,0,963,1,0,0.0,0.0
